shopify_id,handle,name,slug,sku,brand,type,shopify_type,category,category_source,description_source,short_description,currency,regular_price,sale_price,available,options,variants_count,variant_skus,variant_prices,images_count,featured_image,tags,description_length,anomalies,source_file
9597363454207,refurbished-buture-jr700-red-cordless-vacuum,Buture JR700 Roter Staubsauger | Offiziell generalüberholt,refurbished-buture-jr700-red-cordless-vacuum,,Buture Official,variable,Staubsauger,Staubsauger,jsonld,full,"Leiser Betrieb, leistungsstarker 500-W-Motor, verbesserter Touchscreen, 55 Minuten Laufzeit – der kabellose Akku-Staubsauger JR700 bekämpft Tierhaare und hartnäckige Verschmutzungen.",USD,359.99,89.0,True,Refurbishment Level,2,JR700RFXJ-1; JR700RFXJ-2,89.0; 99.0,9,https://ibuture.com/cdn/shop/files/Buture_JR700_Red_Vacuum_Cleaner.jpg?v=1745921504,Cordless Vaccum | FXJ,4099,,site/de/products/refurbished-buture-jr700-red-cordless-vacuum/index.html
8872131199231,vac01-vacuum-2-in-1-brush,Buture 2-in-1-Bürste für VAC01 Vakuum,vac01-vacuum-2-in-1-brush,VAC01EH,Buture Official,simple,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Erleben Sie den Komfort unseres VAC01 Akku-Staubsauger mit 2-in-1-Bürstenzubehör für eine gründliche Reinigung jedes Mal.,USD,29.99,19.99,True,,1,VAC01EH,19.99,2,https://ibuture.com/cdn/shop/files/6_fbd53803-6f4f-49e2-bfdc-a348656e68dd.jpg?v=1742802624,Accessories,121,,site/de/products/vac01-vacuum-2-in-1-brush/index.html
8872125628671,vac01-vacuum-battery,Buture Ersatzakku für VAC01 Vakuum,vac01-vacuum-battery,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,"Entdecken Sie die perfekte Lösung für alle Ihre Bedürfnisse mit unserem vielseitigen und zuverlässigen Produkt, das Ihren Alltag bereichert.",USD,149.99,69.99,True,Packungen,3,VAC01DC1; VAC01DC2; VAC01DC1HP3,69.99; 89.99; 80.99,3,https://ibuture.com/cdn/shop/files/3_dd1a9b48-7c29-45d6-aee3-1e8c8339770e.jpg?v=1775202189,Accessories,140,,site/de/products/vac01-vacuum-battery/index.html
8872136343807,vac01-vacuum-floor-brush,Buture Bodenbürste für VAC01 Vakuum,vac01-vacuum-floor-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie Ihre Reinigungsroutine mit dem VAC01 Akku-Staubsauger und sein Bodenbürstenzubehör. Halten Sie Ihre Böden mühelos makellos.,USD,69.99,36.99,True,Pack,3,VAC01DS1; VAC01DS2; VAC01DS1GS1,36.99; 59.99; 55.99,3,https://ibuture.com/cdn/shop/files/10_d3e8408e-923c-4877-ab0c-69cab958119e.jpg?v=1774000149,Accessories,51,,site/de/products/vac01-vacuum-floor-brush/index.html
8872139751679,vac01-vacuum-hepa-filter,Buture Hepa-Filter für VAC01 Vakuum,vac01-vacuum-hepa-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Halten Sie Ihr Zuhause sauber mit dem Buture VAC01 Akku-Staubsauger mit Hepa-Filter für starke Saugkraft und Allergenentfernung.,USD,58.99,29.99,True,Pack,4,VAC01HP3; VAC01HP6; VAC01HP9; VAC01DC1HP3,29.99; 49.99; 69.99; 80.99,3,https://ibuture.com/cdn/shop/files/14_81a1ba6d-c23d-46bb-b04a-2d9f0e35b719.jpg?v=1742802618,Accessories,125,,site/de/products/vac01-vacuum-hepa-filter/index.html
8872129265919,vac01-vacuum-roller-brush,Buture Walzenbürste für VAC01 Vakuum,vac01-vacuum-roller-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie Ihre Reinigung mit dem Buture VAC01 Zubehör für Vakuumwalzenbürsten. Kompatibel mit den meisten Modellen für eine gründliche und effiziente Reinigung.,USD,42.99,22.99,True,Pack,3,VAC01GS1; VAC01GS2; VAC01DS1GS1,22.99; 36.99; 55.99,3,https://ibuture.com/cdn/shop/files/5_a1a3831d-d830-47d2-ac7e-b24310cd0ef3.jpg?v=1742802625,Accessories,165,,site/de/products/vac01-vacuum-roller-brush/index.html
8957487907071,vacuum-bundle-buture-bp20-vacuum-2-batteries-8-hepa-filters,Vakuumpaket: Buture BP20 Staubsauger + 2 Batterien + 8 HEPA-Filter,vacuum-bundle-buture-bp20-vacuum-2-batteries-8-hepa-filters,,Buture Official,variable,Staubsauger,Staubsauger,jsonld,full,"Verbessern Sie Ihre Reinigungsroutine mit dem BP20 Vakuumbündel. Inklusive kabellosem Staubsauger, zusätzlichem Akku und HEPA-Filtern für Spitzenleistung.",USD,499.99,250.99,True,Wählen Sie Option,4,BP20KB-1; BP20KB-2; BP20KB-3; BP20KB-4,250.99; 255.99; 255.99; 259.99,4,https://ibuture.com/cdn/shop/files/BP20Vacuumbundle.jpg?v=1734338120,Bundle,610,,site/de/products/vacuum-bundle-buture-bp20-vacuum-2-batteries-8-hepa-filters/index.html
8933972148479,vacuum-bundle-buture-vac01-vacuum-2-batteries-8-hepa-filters,Vakuumpaket: Buture VAC01 Staubsauger + 2 Batterien + 8 HEPA-Filter,vacuum-bundle-buture-vac01-vacuum-2-batteries-8-hepa-filters,,Buture Official,variable,Staubsauger,Staubsauger,jsonld,full,"Holen Sie sich die ultimative Reinigungslösung mit VAC01 Akku-Staubsauger-Paket. Enthält 2 Batterien, 8 HEPA-Filter und wahlweise einen Edelstahlfilter oder eine Bodenbürste.",USD,499.99,229.99,True,Wählen Sie Option,4,VAC01KB-1; VAC01KB-2; VAC01KB-3; VAC01KB-4,229.99; 254.99; 254.99; 259.99,17,https://ibuture.com/cdn/shop/files/VAC01_vacuum_cleaner_bundle.jpg?v=1755596645,Bundle,613,,site/de/products/vacuum-bundle-buture-vac01-vacuum-2-batteries-8-hepa-filters/index.html
8898560852223,vacuum-bundle-buture-vc70-vacuum-2-batteries-9-hepa-filters,Vakuumpaket: Buture VC70 Staubsauger + 2 Batterien + 9 HEPA-Filter,vacuum-bundle-buture-vc70-vacuum-2-batteries-9-hepa-filters,,Buture Official,variable,Staubsauger,Staubsauger,jsonld,full,Holen Sie sich das VC70 Stabstaubsauger-Paket mit 2 Akkus und 9 HEPA-Filtern für leistungsstarke Reinigungsleistung und lang anhaltenden Komfort.,USD,399.99,190.99,True,Wählen Sie Option,4,VC70KB-1; VC70KB-2; VC70KB-3; VC70KB-4,190.99; 193.99; 193.99; 199.99,16,https://ibuture.com/cdn/shop/files/VC70_Vacuum_Bundle.jpg?v=1730200756,Bundle,608,,site/de/products/vacuum-bundle-buture-vc70-vacuum-2-batteries-9-hepa-filters/index.html
8898565832959,vacuum-bundle-buture-vc80-vacuum-2-batteries-9-hepa-filters,Vakuumpaket: Buture VC80 Staubsauger + 2 Batterien + 9 HEPA-Filter,vacuum-bundle-buture-vc80-vacuum-2-batteries-9-hepa-filters,,Buture Official,variable,Staubsauger,Staubsauger,jsonld,full,Halten Sie Ihren Raum sauber mit dem VC80 Akku-Staubsauger-Paket. Enthält 2 Batterien und 9 HEPA-Filter für eine leistungsstarke und effiziente Reinigung.,USD,429.99,209.99,True,Wählen Sie Option,4,VC80KB-1; VC80KB-2; VC80KB-3; VC80KB-4,209.99; 212.99; 212.99; 219.99,10,https://ibuture.com/cdn/shop/files/VC80_Vacuum_Bundle.jpg?v=1730200795,Bundle,605,,site/de/products/vacuum-bundle-buture-vc80-vacuum-2-batteries-9-hepa-filters/index.html
9185052262655,vacuum-bundle-buture-vc90-vacuum-2-batteries-8-hepa-filters,Vakuumpaket: Buture VC90 Staubsauger + 2 Batterien + 8 HEPA-Filter,vacuum-bundle-buture-vc90-vacuum-2-batteries-8-hepa-filters,,Buture Official,variable,Vacuum Cleaner,Staubsauger,jsonld,full,Holen Sie sich das ultimative Reinigungspaket mit dem Buture VC90 Vakuumpaket. Enthält 2 Batterien und 8 HEPA-Filter für eine hervorragende Reinigung jedes Mal.,USD,499.99,260.99,True,Wählen Sie Option,4,VC90KB-1; VC90KB-2; VC90KB-3; VC90KB-4,260.99; 265.99; 265.99; 269.99,4,https://ibuture.com/cdn/shop/files/VC90.png?v=1756205459,Bundle,610,,site/de/products/vacuum-bundle-buture-vc90-vacuum-2-batteries-8-hepa-filters/index.html
8793223921919,vc50-blue-2-in-1-brush,Buture 2-in-1-Bürste für VC50 Staubsauger,vc50-blue-2-in-1-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Halten Sie Ihr Zuhause sauber und ordentlich mit dem VC50 Blue Stabstaubsauger. Wird mit einem praktischen 2-in-1-Bürstenaufsatz für eine vielseitige Reinigung geliefert.,USD,29.99,18.99,True,Packungen,2,VC50BEH; VC50BEH2,18.99; 25.99,2,https://ibuture.com/cdn/shop/files/1_5_6641ef9e-8d72-4726-ba93-c17946f87257.jpg?v=1742802704,Accessories,170,,site/de/products/vc50-blue-2-in-1-brush/index.html
8746480304383,vc50-blue-battery,Buture Ersatzakku für VC50 Blue Staubsauger,vc50-blue-battery,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verlängern Sie die Akkulaufzeit Ihres VC50 Red Handstaubsaugers mit diesem praktischen Akkuaufsatz. Länger saugen ohne Unterbrechungen!,USD,129.99,69.99,True,Packungen,3,VC50BDC1; VC50BDC2; VC50BDC1HP4,69.99; 89.99; 80.99,3,https://ibuture.com/cdn/shop/files/buture-replacement-battery-for-vc50-blue-vacuum.jpg?v=1775202355,Accessories,135,,site/de/products/vc50-blue-battery/index.html
8793240273151,vc50-blue-dust-cup,Buture Staubbecher für VC50 Blue Staubsauger,vc50-blue-dust-cup,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Mit dem VC50 Blue Stick-Staubsauger-Staubsaugeraufsatz können Sie mühelos Staub und Schmutz entfernen. Kompatibel mit den meisten Stabstaubsaugermodellen.,USD,49.99,22.99,True,Packungen,4,VC50BCB1; VC50BCB2; VC50BZJ1CB1; VC50BCB1BXG1,22.99; 39.99; 43.99; 40.99,4,https://ibuture.com/cdn/shop/files/1_12.jpg?v=1742802700,Accessories,108,,site/de/products/vc50-blue-dust-cup/index.html
8774512836863,vc50-blue-floor-brush,Buture Bodenbürste für VC50 Blue Staubsauger,vc50-blue-floor-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie Ihr Reinigungserlebnis mit dem VC50 Blue Handstaubsauger-Bodenbürstenaufsatz. Beseitigen Sie mühelos Schmutz und Ablagerungen auf jeder Bodenoberfläche.,USD,69.99,36.99,True,Packungen,3,VC50BDS1; VC50BDS2; VC50BDS1GS1,36.99; 59.99; 55.99,3,https://ibuture.com/cdn/shop/files/replacement-floor-brush-for-buture-vc50-vacuum_d1ced68a-b05f-466e-b13a-2d53c7c6aa88.jpg?v=1775636408,Accessories,223,,site/de/products/vc50-blue-floor-brush/index.html
8759278436607,vc50-blue-hepa-filter,Buture HEPA-Filter für VC50 Blue Vacuum,vc50-blue-hepa-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Halten Sie Ihr Zuhause sauber mit dem Buture VC50 Blue Vacuum mit HEPA-Filter für maximale Effizienz (4 Stück im Lieferumfang enthalten).,USD,52.99,30.99,True,Packungen,3,VC50BHP4; VC50BHP8; VC50BDC1HP4,30.99; 59.99; 80.99,4,https://ibuture.com/cdn/shop/files/hepa-filters-for-vc50-vacuum-cleaner-image0707.jpg?v=1783405180,Accessories,152,,site/de/products/vc50-blue-hepa-filter/index.html
8793249808639,vc50-blue-stainless-steel-filter,Buture Edelstahlfilter für VC50 Staubsauger,vc50-blue-stainless-steel-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Erweitern Sie Ihr Reinigungsarsenal mit dem Buture VC50 Blue Vacuum mit Edelstahlfilter für kraftvolle und effiziente Saugleistung.,USD,39.99,20.99,True,Packungen,3,VC50BBXG1; VC50BBXG2; VC50BBXG1CB1,20.99; 34.99; 40.99,4,https://ibuture.com/cdn/shop/files/1_19.jpg?v=1742802699,Accessories,59,,site/de/products/vc50-blue-stainless-steel-filter/index.html
8895339888895,vc50-blue-vacuum-roller-brush,Buture Walzenbürste für VC50 Blue Staubsauger,vc50-blue-vacuum-roller-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie die Reinigungsleistung Ihres VC50 Blue Stabstaubsaugers mit diesem Rollenbürstenaufsatz. Entfernt effizient Schmutz und Ablagerungen von Ihren Böden.,USD,39.99,20.99,True,Packungen | Material,4,VC50BGSY; VC50BGSR; VC50BDS1GSY1; VC50BDS1GSR1,20.99; 20.99; 55.99; 55.99,3,https://ibuture.com/cdn/shop/files/1e90bf50ff2db91079b1e4263aa3f0a2.jpg?v=1742802764,Accessories,335,,site/de/products/vc50-blue-vacuum-roller-brush/index.html
8793192530175,vc50-red-2-in-1-brush,Buture 2-in-1-Bürste für VC50 Staubsauger,vc50-red-2-in-1-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Erleben Sie eine kraftvolle Reinigung mit dem VC50 Red Stabstaubsauger und seinem praktischen 2-in-1-Bürstenaufsatz. Reinigen Sie mühelos jede Oberfläche.,USD,29.99,18.99,True,Packungen,2,VC50REH; VC50REH2,18.99; 25.99,2,https://ibuture.com/cdn/shop/files/ce00f039cc189765c7da7e7998d0fdf3.jpg?v=1742802713,Accessories,154,,site/de/products/vc50-red-2-in-1-brush/index.html
8742591365375,vc50-red-battery,Buture Ersatzakku für VC50 Red Staubsauger,vc50-red-battery,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verlängern Sie die Akkulaufzeit Ihres VC50-Handstaubsaugers mit diesem praktischen Akkuaufsatz. Länger saugen ohne Unterbrechungen!,USD,129.99,69.99,True,Packungen,3,VC50RDC1; VC50RDC2; VC50RDC1HP4,69.99; 89.99; 80.99,3,https://ibuture.com/cdn/shop/files/VC50RedBattery.jpg?v=1775202411,Accessories,131,,site/de/products/vc50-red-battery/index.html
8774418268415,vc50-red-dust-cup,Buture Staubbecher für VC50 Red Staubsauger,vc50-red-dust-cup,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie Ihre Reinigungsroutine mit dem roten Handstaubsauger-Aufsatz VC50. Einfach anzubringen für eine schnelle und effiziente Staubentfernung.,USD,49.99,22.99,True,Packungen,4,VC50RCB1; VC50RCB2; VC50RZJ1CB1; VC50RCB1BXG1,22.99; 39.99; 78.99; 40.99,4,https://ibuture.com/cdn/shop/files/21632e912181c5deb6bdd18e16e70810.jpg?v=1742802775,Accessories,109,,site/de/products/vc50-red-dust-cup/index.html
8774509953279,vc50-red-floor-brush,Buture Bodenbürste für VC50 Red Staubsauger,vc50-red-floor-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie Ihr Reinigungserlebnis mit dem roten Handstaubsauger-Bodenbürstenaufsatz VC50. Beseitigen Sie mühelos Schmutz und Ablagerungen auf jeder Bodenoberfläche.,USD,69.99,36.99,True,Packungen,3,VC50RDS1; VC50RDS2; VC50RDS1GS1,36.99; 59.99; 55.99,3,https://ibuture.com/cdn/shop/files/34ee73f065ccb5d43a4751c960e8908c.jpg?v=1774000635,Accessories,210,,site/de/products/vc50-red-floor-brush/index.html
8759281123583,vc50-red-hepa-filter,Buture HEPA-Filter für VC50 Red Vacuum,vc50-red-hepa-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie die Luftqualität mit Buture VC50 Red Vacuum mit HEPA-Filter. Enthält 4 Teile für optimale Reinigungsleistung.,USD,52.99,30.99,True,Packungen,3,VC50RHP4; VC50RHP8; VC50RDC1HP4,30.99; 59.99; 80.99,4,https://ibuture.com/cdn/shop/files/hepa-filters-for-vc50-vacuum-cleaner-image0707.jpg?v=1783405180,Accessories,137,,site/de/products/vc50-red-hepa-filter/index.html
8790325395711,vc50-red-roller-brush,Buture Walzenbürste für VC50 Red Staubsauger,vc50-red-roller-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie die Reinigungsleistung mit dem roten Handstaubsauger-Rollenbürstenaufsatz VC50 für eine mühelose Schmutzentfernung.,USD,39.99,20.99,True,Packungen,3,VC50RGS1; VC50RGS2; VC50RDS1GS1,20.99; 36.99; 55.99,3,https://ibuture.com/cdn/shop/files/1e90bf50ff2db91079b1e4263aa3f0a2.jpg?v=1742802764,Accessories,160,,site/de/products/vc50-red-roller-brush/index.html
8740325490943,vc60-2-in-1-brush,Buture 2-in-1-Bürste für VC60 Staubsauger,vc60-2-in-1-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Reinigen Sie schwer zugängliche Stellen ganz einfach mit dem 2-in-1-Bürstenaufsatz des VC60-Stabstaubsaugers. Befreien Sie sich mühelos von Schmutz und Staub.,USD,29.99,18.99,True,Packungen,2,VC60EH; VC60EH2,18.99; 25.99,2,https://ibuture.com/cdn/shop/files/7_9fc0f28a-8061-4ce5-8289-f24a8059146e.jpg?v=1742802823,Accessories,158,,site/de/products/vc60-2-in-1-brush/index.html
8746487349503,vc60-battery,Buture Ersatzakku für VC60 Staubsauger,vc60-battery,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Kraftvoll Buture VC60-Vakuumbatterie für effiziente Reinigung. Leichtes Design und langlebiger Akku für schnelle und bequeme Nutzung.,USD,129.99,69.99,True,Packungen,3,VC60DC1; VC60DC2; VC60DC1HP4,69.99; 89.99; 80.99,3,https://ibuture.com/cdn/shop/files/1_7b94a418-7b64-4013-b907-7548d31de60b.jpg?v=1775202318,Accessories,133,,site/de/products/vc60-battery/index.html
8740323557631,vc60-floor-brush,Buture Bodenbürste für VC60 Staubsauger,vc60-floor-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie Ihr Reinigungserlebnis mit dem VC60-Stabstaubsauger-Bodenbürstenaufsatz für eine effiziente und effektive Bodenreinigung.,USD,69.99,36.99,True,Packungen,3,VC60DS1; VC60DS2; VC60DS1GS1,36.99; 59.99; 55.99,3,https://ibuture.com/cdn/shop/files/9_446c30c5-ad4b-4e2b-8cab-3625f03f5312.jpg?v=1774000676,Accessories,49,,site/de/products/vc60-floor-brush/index.html
8716314476799,vc60-hepa-filter,Buture HEPA-Filter für VC60 Staubsauger,vc60-hepa-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,"Halten Sie Ihr Zuhause frisch und sauber mit unseren 4 HEPA-Filtern und 2 Schwammfiltern. Atmen Sie beruhigt in dem Wissen, dass Sie den besten Schutz haben.",USD,52.99,30.99,True,Packungen,3,VC60HP4; VC60HP8; VC60DC1HP4,30.99; 59.99; 80.99,3,https://ibuture.com/cdn/shop/files/12-_1.png?v=1742802837,Accessories,120,,site/de/products/vc60-hepa-filter/index.html
8740321263871,vc60-roller-brush,Buture Walzenbürste für VC60 Staubsauger,vc60-roller-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie die Reinigungsleistung Ihres VC60 Stabstaubsaugers mit diesem Rollenbürstenaufsatz. Einfache Anbringung und gründliche Reinigung.,USD,39.99,20.99,True,Material | Packungen,6,VC60GSY1; VC60GSY2; VC60DS1GSY1; VC60GSR1; VC60GSR2; VC60DS1GSR1,20.99; 36.99; 55.99; 20.99; 36.99; 55.99,5,https://ibuture.com/cdn/shop/files/5_c728be40-d51a-4585-979f-d05db70408dd.jpg?v=1742802831,Accessories,144,,site/de/products/vc60-roller-brush/index.html
8793323700479,vc70-2-in-1-brush,Buture 2-in-1-Bürste für VC70 Staubsauger,vc70-2-in-1-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Der VC70 Stabstaubsauger mit 2-in-1-Bürstenaufsatz bekämpft problemlos Schmutz und Ablagerungen und sorgt jedes Mal für eine gründliche Reinigung.,USD,29.99,18.99,True,Packungen,2,VC70EH; VC70EH2,18.99; 25.99,2,https://ibuture.com/cdn/shop/files/9_d68b2470-354f-4f78-9a18-8316c9727f7c.jpg?v=1742802684,Accessories,146,,site/de/products/vc70-2-in-1-brush/index.html
8748913819903,vc70-battery,Buture Ersatzakku für VC70 Staubsauger,vc70-battery,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Die Buture Der Staubsauger VC70 ist eine leistungsstarke batteriebetriebene Reinigungslösung für Ihr Zuhause oder Ihr Auto. Verabschieden Sie sich mühelos von Staub und Schmutz.,USD,129.99,69.99,True,Packungen,3,VC70DC1; VC70DC2; VC70DC1HP3,69.99; 89.99; 80.99,3,https://ibuture.com/cdn/shop/files/1_0acb5e1a-69dd-4d96-986a-4322938eed55.jpg?v=1775202263,Accessories,39,,site/de/products/vc70-battery/index.html
8759292592383,vc70-dust-cup,Buture Staubbecher für VC70 Staubsauger,vc70-dust-cup,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Halten Sie Ihren Wohnraum sauber mit dem Buture VC70 Staubsauger mit praktischem Staubbecher zur einfachen Entsorgung.,USD,49.99,22.99,True,Packungen,4,VC70CB1; VC70CB2; VC70ZJ1CB1; VC70BXG1CB1,22.99; 39.99; 78.99; 40.99,4,https://ibuture.com/cdn/shop/files/3_b770f477-4e2a-4f6e-8568-2867e7a8846a.jpg?v=1742802782,Accessories,118,,site/de/products/vc70-dust-cup/index.html
8759276962047,vc70-floor-brush,Buture Bodenbürste für VC70 Staubsauger,vc70-floor-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie die Reinigungsleistung Ihres VC70-Handstaubsaugers mit diesem Bodenbürstenaufsatz. Entwickelt für die mühelose Aufnahme von Schmutz.,USD,69.99,36.99,True,Packungen,3,VC70DS1; VC70DS2; VC70DS1GS1,36.99; 59.99; 55.99,3,https://ibuture.com/cdn/shop/files/8_7a1fff0f-fe0e-4af4-b069-07f53bab058a.jpg?v=1774000655,Accessories,258,,site/de/products/vc70-floor-brush/index.html
8759276437759,vc70-hepa-filter,Buture HEPA-Filter für VC70 Staubsauger,vc70-hepa-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Halten Sie Ihr Zuhause sauber und frisch mit dem Buture VC70 Staubsauger mit drei hochwertigen HEPA-Filtern für maximale Effizienz.,USD,49.99,29.99,True,Pack,4,VC70HP3; VC70HP6; VC70HP9; VC70DC1HP3,29.99; 49.99; 69.99; 80.99,3,https://ibuture.com/cdn/shop/files/11-_3_ebfbf399-47d7-4407-a09d-182993c608f3.jpg?v=1742802800,Accessories,168,,site/de/products/vc70-hepa-filter/index.html
8793308397823,vc70-roller-brush,Buture Walzenbürste für VC70 Staubsauger,vc70-roller-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie die Reinigungsleistung Ihres VC70 Stabstaubsaugers mit diesem Rollenbürstenaufsatz für eine gründliche und gründliche Reinigung.,USD,39.99,20.99,True,Packungen,3,VC70GS1; VC70GS2; VC70DS1GS1,20.99; 36.99; 55.99,3,https://ibuture.com/cdn/shop/files/5_c80ed0fe-6dd2-4768-a74b-d42b4513135c.jpg?v=1742802689,Accessories,168,,site/de/products/vc70-roller-brush/index.html
8793370132735,vc80-2-in-1-brush,Buture 2-in-1-Bürste für VC80 Staubsauger,vc80-2-in-1-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Reinigen Sie mühelos jede Ecke mit dem 2-in-1-Bürstenaufsatz des VC80 Akku-Staubsaugers. Verabschieden Sie sich von Schmutz und Staub!,USD,29.99,18.99,True,Packungen,2,VC80EH; VC80EH2,18.99; 25.99,2,https://ibuture.com/cdn/shop/files/9f2d2b9ec2af9231c82f6f9519a8261a.png?v=1742802676,Accessories,134,,site/de/products/vc80-2-in-1-brush/index.html
8740335911167,vc80-battery,Buture Ersatzakku für VC80 Staubsauger,vc80-battery,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Verbessern Sie Ihre Reinigungsroutine mit dem Buture VC80-Staubsauger mit leistungsstarkem Akku für kabellosen Komfort.,USD,129.99,69.99,True,Packungen,3,VC80DC1; VC80DC2; VC80DC1HP3,69.99; 89.99; 80.99,3,https://ibuture.com/cdn/shop/files/1_60866afa-9f9c-46fc-8caf-fb50678f0ca7.png?v=1775202620,Accessories,119,,site/de/products/vc80-battery/index.html
8793359941887,vc80-dust-cup,Buture Staubbecher für VC80 Staubsauger,vc80-dust-cup,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,meta_fallback,Halten Sie Ihren Raum sauber und ordentlich mit dem Buture VC80 Vakuum. Ausgestattet mit einem praktischen Staubbecher zur einfachen Entsorgung von Schmutz und Ablagerungen.,USD,49.99,22.99,True,Packungen,4,VC80CB1; VC80CB2; VC80ZJ1CB1; VC80BXG1CB1,22.99; 39.99; 78.99; 40.99,4,https://ibuture.com/cdn/shop/files/484eacd4c8e88883ca44675021e6ba83_3fdf59fb-64a9-4336-8209-b22b7beed9e5.png?v=1742802680,Accessories,173,,site/de/products/vc80-dust-cup/index.html
8793366528255,vc80-floor-brush,Buture Bodenbürste für VC80 Staubsauger,vc80-floor-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Verbessern Sie Ihr Reinigungserlebnis mit dem kabellosen Bodenbürstenaufsatz VC80. Fegen Sie mühelos Schmutz und Ablagerungen auf und sorgen Sie für ein makelloses Zuhause.,USD,69.99,36.99,True,Packungen,3,VC80DS1; VC80DS2; VC80DS1GS1,36.99; 59.99; 55.99,3,https://ibuture.com/cdn/shop/files/98589762825f72e4eaa7b0b80118158c_c52be838-2311-4f81-9781-a36947f883bd.png?v=1774000201,Accessories,277,,site/de/products/vc80-floor-brush/index.html
8762877673727,vc80-hepa-filter,Buture HEPA-Filter für VC80 Staubsauger,vc80-hepa-filter,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Halten Sie Ihr Zuhause sauber und allergenfrei mit dem Buture VC80 Akku-Staubsauger mit einer Packung mit 3 HEPA-Filtern für maximale Filtereffizienz.,USD,50.99,29.99,True,Pack,4,VC80HP3; VC80HP6; VC80HP9; VC80DC1HP3,29.99; 49.99; 69.99; 80.99,3,https://ibuture.com/cdn/shop/files/11-_3_ebfbf399-47d7-4407-a09d-182993c608f3.jpg?v=1742802800,Accessories,168,,site/de/products/vc80-hepa-filter/index.html
8793373868287,vc80-roller-brush,Buture Walzenbürste für VC80 Staubsauger,vc80-roller-brush,,Buture Official,variable,Zubehör,Staubsaugerzubehör,jsonld,full,Erhöhen Sie die Reinigungseffizienz mit dem Buture VC80 Vakuumwalzenbürste. Halten Sie Ihre Böden mit diesem unverzichtbaren Zubehör makellos.,USD,40.99,20.99,True,Packungen,3,VC80GS1; VC80GS2; VC80DS1GS1,20.99; 36.99; 55.99,3,https://ibuture.com/cdn/shop/files/5_cbfe7c84-a9d1-4797-8c76-679903757cc1.jpg?v=1742802675,Accessories,239,,site/de/products/vc80-roller-brush/index.html
